,Species,Domain,Average Range,Genome_size,Exon_to_genome_ratio
1844,Candidatus_gastranaerophilales,bacteria,182740.7142857143,2131395.0,11.66349277078765
1845,Candidatus_goldbacteria,bacteria,387795.0,2862642.0,7.381843499787259
1846,Candidatus_hadarchaeum,bacteria,62278.0,1231125.0,19.768216705738784
1847,Candidatus_halobonum,bacteria,242483.0,3675087.0,15.156060424854527
1848,Candidatus_haloredivivus,bacteria,35882.0,1198604.0,33.404046597179644
1849,Candidatus_hamiltonella,bacteria,898669.3333333334,2215434.3333333335,2.4652386046332206
1850,Candidatus_heimdallarchaeota,bacteria,79773.0,3103228.875,38.90074179233575
1851,Candidatus_hydrogenedentes,bacteria,73713.83333333333,2896316.6666666665,39.29135870019874
1852,Candidatus_hydrothermae,bacteria,32159.0,1678300.0,52.1875680213937
1853,Candidatus_ichthyocystis,bacteria,879848.0,2149384.0,2.442903774288286
1854,Candidatus_jettenia,bacteria,1239556.0,4087350.0,3.2974306929255315
1855,Candidatus_jidaibacter,bacteria,224763.0,2370652.0,10.547340976940156
1856,Candidatus_kentron,bacteria,16322.0,4049855.0,248.12247273618428
1857,Candidatus_kerfeldbacteria,bacteria,86499.25,1231777.25,14.24032289297306
1858,Candidatus_kinetoplastibacterium,bacteria,375442.0,820979.5,2.1867012747641446
1859,Candidatus_komeilibacteria,bacteria,52982.0,1023319.0,19.314465290098525
1860,Candidatus_korarchaeota,bacteria,37028.0,1823627.0,49.249945986820784
1861,Candidatus_korarchaeum,bacteria,456023.0,1680153.5,3.6843613151091064
1862,Candidatus_koribacter,bacteria,2528218.0,5650368.0,2.234921197460029
1863,Candidatus_kryptobacter,bacteria,405496.0,2680691.0,6.61089381892793
1864,Candidatus_kryptonium,bacteria,375334.0,2592687.0,6.90767956007183
1865,Candidatus_kuenenia,bacteria,1790609.0,4406153.0,2.4607008006773117
1866,Candidatus_lambdaproteobacteria,bacteria,332998.0,3076372.0,9.238409840299342
1867,Candidatus_latescibacteria,bacteria,44120.0,3407075.75,77.22293177697189
1868,Candidatus_liberibacter,bacteria,491760.0,1227328.0,2.4957865625508378
1869,Candidatus_lindowbacteria,bacteria,414033.0,4388263.0,10.59882424830871
1870,Candidatus_lokiarchaeota,bacteria,61311.0,3740614.5,61.01049566961883
1871,Candidatus_lokiarchaeum,bacteria,60931.0,5143417.0,84.41379593310467
1872,Candidatus_lumbricidophila,bacteria,207301.0,2847834.0,13.737676132773117
1873,Candidatus_magasanikbacteria,bacteria,211490.0,1438113.0,6.799910161236938
1874,Candidatus_magnetobacterium,bacteria,58515.0,6310441.0,107.843134239084
1875,Candidatus_magnetoglobus,bacteria,52608.0,12453848.0,236.72916666666666
1876,Candidatus_magnetominusculus,bacteria,120827.0,3593273.0,29.738990457430873
1877,Candidatus_magnetomorum,bacteria,103620.0,14290418.0,137.91177378884385
1878,Candidatus_magnetoovum,bacteria,38382.0,3816933.0,99.44591214631859
1879,Candidatus_mancarchaeum,bacteria,424912.0,952257.0,2.2410687389388864
1880,Candidatus_margulisbacteria,bacteria,163296.5,3172686.5,19.428992660589785
1881,Candidatus_marinarcus,bacteria,413662.0,2533736.0,6.125135980583181
1882,Candidatus_marinimicrobia,bacteria,141454.0,2562309.4,18.11408231651279
1883,Candidatus_marsarchaeota,bacteria,69739.06666666667,1787265.4,25.627893882529733
1884,Candidatus_melainabacteria,bacteria,361052.0833333333,2891326.6666666665,8.008059779002338
1885,Candidatus_methanodesulfokores,bacteria,107500.0,2942065.0,27.368046511627906
1886,Candidatus_methanohalarchaeum,bacteria,724830.0,2141311.0,2.954225128650856
1887,Candidatus_methanomassiliicoccus,bacteria,855192.0,1931651.0,2.2587337112601613
1888,Candidatus_methanomethylophilus,bacteria,534970.3333333334,1685556.0,3.150746676918533
1889,Candidatus_methanoperedenaceae,bacteria,121003.5,2454239.0,20.282380261727965
1890,Candidatus_methanoperedens,bacteria,261271.66666666666,3488864.0,13.353395890611944
1891,Candidatus_methanoplasma,bacteria,678381.0,1488669.0,2.194443830236991
1892,Candidatus_methanosuratincola,bacteria,448983.0,1512112.0,3.3678602530608064
1893,Candidatus_methylomirabilis,bacteria,740323.0,2653810.0,3.5846650718672795
1894,Candidatus_methylopumilus,bacteria,727965.5,1555708.0,2.1370628141031407
1895,Candidatus_methylumidiphilus,bacteria,91377.0,6572141.0,71.92336145857273
1896,Candidatus_micrarchaeota,bacteria,60980.833333333336,921437.4166666666,15.110279186083059
1897,Candidatus_micrarchaeum,bacteria,192328.0,995345.5,5.175250093590117
1898,Candidatus_micropelagos,bacteria,632327.0,1957724.0,3.096062638476611
1899,Candidatus_midichloria,bacteria,467001.0,1183732.0,2.534752602242822
1900,Candidatus_moanabacter,bacteria,1137440.0,2634065.0,2.3157836896891264
1901,Candidatus_moduliflexus,bacteria,1292633.0,7147157.0,5.529146323821224
1902,Candidatus_moranella,bacteria,216338.0,538294.0,2.4882082666937846
1903,Candidatus_nanobsidianus,bacteria,85422.0,547611.6666666666,6.410663139082047
1904,Candidatus_nanoclepta,bacteria,142587.0,575637.0,4.037093143133665
1905,Candidatus_nanopusillus,bacteria,279548.0,605887.0,2.16738091490549
1906,Candidatus_nanosalina,bacteria,391013.0,1227157.0,3.1384046054734753
1907,Candidatus_nanosalinarum,bacteria,439978.0,1215802.0,2.7633245298628566
1908,Candidatus_neoehrlichia,bacteria,470519.0,1268660.0,2.6962991930187727
1909,Candidatus_nitrosarchaeum,bacteria,411635.0,1814138.5,4.407153181823703
1910,Candidatus_nitrosocaldus,bacteria,689714.0,1577284.0,2.286866730267908
1911,Candidatus_nitrosocosmicus,bacteria,1036015.0,2836447.0,2.737843564041061
1912,Candidatus_nitrosoglobus,bacteria,896079.0,2018309.0,2.2523784175279187
1913,Candidatus_nitrosomarinus,bacteria,628101.0,1360076.0,2.165377861203851
1914,Candidatus_nitrosopelagicus,bacteria,519885.0,1238836.0,2.3829039114419537
1915,Candidatus_nitrosopumilus,bacteria,538697.0,1634608.6666666667,3.034374920719192
1916,Candidatus_nitrososphaera,bacteria,1209119.5,2894120.5,2.3935768962455737
1917,Candidatus_nitrosotalea,bacteria,712227.6666666666,1791979.0,2.516019924340672
1918,Candidatus_nitrosotenuis,bacteria,396475.0,1636125.0,4.126678857431112
1919,Candidatus_nitrospira,bacteria,985094.6666666666,3944866.0,4.004555230563289
1920,Candidatus_nitrotoga,bacteria,295160.0,2830055.5,9.588208090527171
1921,Candidatus_odinarchaeum,bacteria,583046.0,1460710.0,2.5053083290169216
1922,Candidatus_omnitrophica,bacteria,101372.12903225806,1895314.9032258065,18.696607453343415
1923,Candidatus_omnitrophus,bacteria,99984.0,3145901.0,31.46404424707953
1924,Candidatus_ornithobacterium,bacteria,421070.0,1924273.0,4.569959864155604
1925,Candidatus_ozemobacter,bacteria,380107.0,5683244.0,14.951695180567578
1926,Candidatus_pacearchaeota,bacteria,63739.0,729314.5555555555,11.442202663291791
1927,Candidatus_pandoraea,bacteria,389196.0,1157259.0,2.97346067277156
1928,Candidatus_paraburkholderia,bacteria,139309.66666666666,4038018.3333333335,28.985916268074245
1929,Candidatus_parvarchaeota,bacteria,11670.0,337918.0,28.956126820908313
1930,Candidatus_parvibacillus,bacteria,246538.0,3578419.0,14.514675222480916
1931,Candidatus_pelagibacter,bacteria,573224.1428571428,1349534.7142857143,2.3542879885679224
1932,Candidatus_peregrinibacteria,bacteria,184675.45454545456,1248067.0909090908,6.758164445735269
1933,Candidatus_peribacter,bacteria,562074.0,1247854.0,2.2200884581033815
1934,Candidatus_peribacteria,bacteria,236692.0,1379335.5,5.827554374461325
1935,Candidatus_phaeomarinobacter,bacteria,1545560.0,3415905.0,2.2101406609901915
1936,Candidatus_photodesmus,bacteria,354669.0,1015921.0,2.864420064905588
1937,Candidatus_phycosocius,bacteria,523376.0,3332539.0,6.367389792424567
1938,Candidatus_phytoplasma,bacteria,286370.0,740951.0,2.5873904389426268
1939,Candidatus_planktophila,bacteria,648957.1666666666,1356673.8333333333,2.090544496645002
1940,Candidatus_poribacteria,bacteria,206324.7142857143,5178295.071428572,25.097793491950622
1941,Candidatus_poseidoniales,bacteria,108726.875,1774202.0625,16.317971637647087
1942,Candidatus_promineofilum,bacteria,2052146.0,5033966.0,2.4530252720810313
1943,Candidatus_propionivibrio,bacteria,75286.0,3794077.0,50.39551842307999
1944,Candidatus_protochlamydia,bacteria,792383.0,2622320.6666666665,3.309410558614542
1945,Candidatus_pseudothioglobus,bacteria,809773.0,1714148.0,2.1168253325314623
1946,Candidatus_puniceispirillum,bacteria,670599.5,2840262.0,4.235407273640973
1947,Candidatus_raymondbacteria,bacteria,133455.0,5337885.0,39.997639653815895
1948,Candidatus_reconcilbacillus,bacteria,196172.0,2922051.0,14.895352038007463
1949,Candidatus_rhodobacter,bacteria,2010494.0,5037502.0,2.5056040953118983
1950,Candidatus_rhodoluna,bacteria,676983.0,1424506.0,2.104197594326593
1951,Candidatus_riesia,bacteria,236097.0,582127.0,2.465626416261113
1952,Candidatus_riflebacteria,bacteria,360373.5,5452588.5,15.13038139596835
1953,Candidatus_rokubacteria,bacteria,116009.16,4992479.76,43.03522032225731
1954,Candidatus_rubidus,bacteria,1086862.0,2821221.0,2.5957490463370694
1955,Candidatus_ruthia,bacteria,475622.0,1160782.0,2.4405557354369645
1956,Candidatus_saccharibacteria,bacteria,314048.6666666667,1103628.3333333333,3.5141952521159134
1957,Candidatus_saccharicenans,bacteria,297519.0,2899266.0,9.744809575186794
1958,Candidatus_saganbacteria,bacteria,56573.0,1779718.0,31.458787760946034
1959,Candidatus_scalindua,bacteria,204193.33333333334,4697094.666666667,23.003173463057887
1960,Candidatus_schekmanbacteria,bacteria,261200.0,2746771.0,10.515968606431853
1961,Candidatus_sedimenticola,bacteria,93964.0,2983683.0,31.753469413818056
1962,Candidatus_sodalis,bacteria,1850574.0,4513140.0,2.4387784546848708
1963,Candidatus_solibacter,bacteria,4548620.0,9965640.0,2.1909150467614356
1964,Candidatus_stoquefichus,bacteria,71506.0,3143616.0,43.96296814253349
1965,Candidatus_streptomyces,bacteria,625279.0,7661915.0,12.253593995640346
1966,Candidatus_sulcia,bacteria,118621.33333333333,255482.33333333334,2.153763797405751
1967,Candidatus_sulfobium,bacteria,97979.0,2770094.0,28.272323661192704
1968,Candidatus_sulfotelmatobacter,bacteria,163592.0,5391637.0,32.95782801114969
1969,Candidatus_symbiobacter,bacteria,1353760.0,2991840.0,2.210022455974471
1970,Candidatus_symbiothrix,bacteria,99326.0,3519982.0,35.438676680828785
1971,Candidatus_synechococcus,bacteria,39557.0,2209101.0,55.84601966782112
1972,Candidatus_syntrophoarchaeum,bacteria,329679.5,1561522.0,4.73648498010947
1973,Candidatus_syntrophonatronum,bacteria,64086.0,1973761.0,30.79862996598321
1974,Candidatus_syntrophosphaera,bacteria,222471.0,1753479.0,7.881831789311866
1975,Candidatus_tenderia,bacteria,1673023.0,3763866.0,2.249739543329649
1976,Candidatus_terasakiella,bacteria,501677.0,3687561.0,7.350468528555226
1977,Candidatus_terraquivivens,bacteria,128824.0,1536389.0,11.926263739675838
1978,Candidatus_terrybacteria,bacteria,93199.0,783495.0,8.40668891297117
1979,Candidatus_thermochlorobacteriaceae,bacteria,227054.0,3059647.0,13.475415539915614
1980,Candidatus_thermoflexus,bacteria,111144.0,2931246.0,26.373407471388468
1981,Candidatus_thermofonsia,bacteria,61431.0,3645579.5,59.344296853380214
1982,Candidatus_thiodiazotropha,bacteria,996637.6666666666,4624829.0,4.640431678112374
1983,Candidatus_thiodictyon,bacteria,3058973.0,7738984.0,2.5299288355928606
1984,Candidatus_thioglobus,bacteria,753565.0,1600926.5,2.1244703509319036
1985,Candidatus_thiomargarita,bacteria,146667.0,7602235.0,51.83330265158488
1986,Candidatus_thorarchaeota,bacteria,88986.16666666667,2808041.3333333335,31.555930978035914
1987,Candidatus_tokpelaia,bacteria,425052.6666666667,1566437.0,3.6852774322868225
1988,Candidatus_uhrbacteria,bacteria,133228.0,1069940.6666666667,8.030899410534323
1989,Candidatus_vecturithrix,bacteria,976733.0,8384694.0,8.584427883566953
1990,Candidatus_velamenicoccus,bacteria,889007.0,1974201.0,2.2206810520052147
1991,Candidatus_verstraetearchaeota,bacteria,29856.0,1015123.2857142857,34.000645957740005
1992,Candidatus_vesicomyosocius,bacteria,439410.0,1022154.0,2.3261964907489587
1993,Candidatus_viadribacter,bacteria,1711628.0,3732719.0,2.1808003841956314
1994,Candidatus_viridilinea,bacteria,74953.0,5862556.5,78.21643563299668
1995,Candidatus_wallbacteria,bacteria,408028.5,5183875.0,12.704688520532267
1996,Candidatus_woesearchaeota,bacteria,30939.75,830982.4166666666,26.858084395208966
1997,Candidatus_yanofskybacteria,bacteria,95325.0,325844.0,3.418242853396276
1998,Candidatus_zinderia,bacteria,97018.0,208564.0,2.149745408068606
1999,Candidimonas_bauzanensis,bacteria,585458.0,5641410.0,9.63589190001674
2000,Candidimonas_nitroreducens,bacteria,650836.0,5606995.0,8.615065853763467
2001,Candidimonas_sp,bacteria,704457.0,3993927.0,5.669511410916493
2002,Canicola_haemoglobinophilus,bacteria,1094147.0,2436406.0,2.2267629486714307
2003,Canis_lupus,ensembl,25394948.333333332,2397515093.0,94.40913450700072
2004,Cannabis_sativa,plants,18221586.0,875732045.0,48.06014388648716
2005,Capnocytophaga_canimorsus,bacteria,675652.0,2477234.285714286,3.666435214747068
2006,Capnocytophaga_canis,bacteria,210122.33333333334,2667906.3333333335,12.696919413611436
2007,Capnocytophaga_cynodegmi,bacteria,545464.6666666666,2671899.0,4.898390607640947
2008,Capnocytophaga_gingivalis,bacteria,777676.0,2752885.5,3.5398874338413426
2009,Capnocytophaga_granulosa,bacteria,1256471.0,2843797.0,2.263320840672009
2010,Capnocytophaga_haemolytica,bacteria,1194471.0,2688484.0,2.25077377349471
2011,Capnocytophaga_leadbetteri,bacteria,777824.5,2570458.0,3.304676054816993
2012,Capnocytophaga_ochracea,bacteria,1031305.75,2758196.75,2.6744704468097846
2013,Capnocytophaga_sp,bacteria,652895.5714285715,3110114.3571428573,4.7635709189109
2014,Capnocytophaga_sputigena,bacteria,1306719.25,3017804.5,2.3094513224627247
2015,Capnocytophaga_stomatis,bacteria,1258567.0,2831350.0,2.2496617184464553
2016,Capra_hircus,ensembl,27382071.5,2982218453.0,108.91135292667686
2017,Caproiciproducens_sp,bacteria,1448150.0,3308050.0,2.2843282809101266
2018,Capsicum_annuum,plants,17286143.0,3063864880.0,177.24398554379655
2019,Capsulimonas_corticalis,bacteria,704440.0,7601130.0,10.790315711771052
2020,Carassius_auratus,ensembl,24940422.0,1820635050.0,72.9993682544746
2021,Carbonactinospora_thermoautotrophica,bacteria,1448393.0,5074543.0,3.5035677471514983
2022,Carboxydocella_sporoproducens,bacteria,163015.0,2578924.0,15.82016378860841
2023,Carboxydocella_thermautotrophica,bacteria,1240175.0,2678168.0,2.159508133932711
2024,Carboxydothermus_hydrogenoformans,bacteria,1096789.0,2401520.0,2.189591616983759
2025,Carboxydothermus_islandicus,bacteria,202899.0,2386596.0,11.762482811645203
2026,Carboxydothermus_pertinax,bacteria,278034.0,2465639.0,8.868120445700885
2027,Cardiobacterium_hominis,bacteria,379173.0,2644258.0,6.973750768119038
2028,Cardiobacterium_valvarum,bacteria,660025.0,2654526.5,4.021857505397523
2029,Carideicomes_alvinocaridis,bacteria,284408.0,5425078.0,19.074983826052712
2030,Carlito_syrichta,ensembl,1442261.0,3453864774.0,2394.757102909945
2031,Carnobacterium_alterfunditum,bacteria,1052400.0,2548842.0,2.421932725199544
2032,Carnobacterium_divergens,bacteria,435761.0,2645038.0,6.069928240480447
2033,Carnobacterium_iners,bacteria,1049802.0,2571353.0,2.449369500153362
2034,Carnobacterium_inhibens,bacteria,1027418.0,2497115.0,2.4304762034537064
2035,Carnobacterium_maltaromaticum,bacteria,858156.6,3587918.2,4.180959745575575
2036,Carnobacterium_sp,bacteria,1132942.0,2649900.0,2.338954686118089
2037,Carnobacterium_viridans,bacteria,1087312.0,2762327.0,2.540509991612343
2038,Caryophanon_latum,bacteria,173203.0,3590595.0,20.730558939510285
2039,Caryophanon_tenue,bacteria,434786.0,3340962.0,7.684152663609224
2040,Castellaniella_defragrans,bacteria,1782272.0,3952818.0,2.2178533916259697
2041,Castor_canadensis,ensembl,1756658.0,2518306565.0,1433.5781723021782
2042,Catagonus_wagneri,ensembl,12681909.0,2640067814.0,208.17589954319968
2043,Catalinimonas_alkaloidigena,bacteria,841175.0,7107765.0,8.449805331827504
2044,Catellatospora_citrea,bacteria,4069590.0,9327955.0,2.2921117360716927
2045,Catellicoccus_marimammalium,bacteria,237969.0,1285866.0,5.403502136832949
2046,Catenibacterium_mitsuokai,bacteria,345494.5,4795986.5,13.881513309184372
2047,Catenibacterium_sp,bacteria,82968.0,2338059.3333333335,28.18025423456433
2048,Catenovulum_agarivorans,bacteria,266404.0,4572425.0,17.16349979730034
2049,Catenovulum_maritimum,bacteria,487381.0,4549503.0,9.334592444104304
2050,Catenulispora_acidiphila,bacteria,4639586.0,10467782.0,2.2561888065012696
2051,Catharus_ustulatus,ensembl,13895375.0,1131616430.0,81.43835124996626
2052,Catonella_morbi,bacteria,698058.0,3479204.0,4.984118798151443
2053,Caulobacter_endophyticus,bacteria,328765.0,5421256.0,16.489760163034386
2054,Caulobacter_flavus,bacteria,1418058.0,5745868.5,4.051927706765167
2055,Caulobacter_henricii,bacteria,1752658.0,3957288.0,2.2578780343911933
2056,Caulobacter_mirabilis,bacteria,2077713.0,4577265.0,2.2030304474198315
2057,Caulobacter_radicis,bacteria,455441.5,5556515.0,12.200282582944242
2058,Caulobacter_segnis,bacteria,1119991.0,4707486.0,4.2031462752825695
2059,Caulobacter_sp,bacteria,900312.8888888889,5145103.666666667,5.7147950786492006
2060,Caulobacter_vibrioides,bacteria,1026890.3333333334,4344629.0,4.230859770485067
2061,Caulobacter_zeae,bacteria,382642.0,5393480.0,14.095368516785925
2062,Caulobacteraceae_bacterium,bacteria,34235.0,4060437.0,118.60484883890756
2063,Caulobacterales_bacterium,bacteria,300248.0,2919421.0,9.723365351309583
2064,Cavia_aperea,ensembl,9147913.0,2716396567.0,296.94167041160097
2065,Cavia_porcellus,ensembl,18251404.0,2723219641.0,149.20603593016733
2066,Caviibacterium_pharyngocola,bacteria,287149.0,2486286.0,8.658522230618948
2067,Cebus_imitator,ensembl,9033770.0,2717703182.0,300.83820841132774
2068,Cecembia_calidifontis,bacteria,2253459.0,5044389.0,2.238509331654137
2069,Cecembia_lonarensis,bacteria,147799.0,4842844.0,32.766419258587675
2070,Cecembia_rubra,bacteria,735900.0,4747752.0,6.4516265796983285
2071,Cedecea_davisae,bacteria,2170385.0,4886981.0,2.251665487920346
2072,Cedecea_lapagei,bacteria,2101853.5,4735109.5,2.2528256607798784
2073,Cedecea_neteri,bacteria,2025174.3333333333,5268259.666666667,2.6013857572426278
2074,Cedecea_sp,bacteria,275725.0,5353919.0,19.417604497234564
2075,Celeribacter_baekdonensis,bacteria,966358.0,4404529.666666667,4.557865373564111
2076,Celeribacter_ethanolicus,bacteria,1837025.0,4157437.0,2.2631357765953104
2077,Celeribacter_halophilus,bacteria,323018.0,3859742.0,11.948999746144178
2078,Celeribacter_indicus,bacteria,2081350.0,4969388.0,2.3875792154130733
2079,Celeribacter_marinus,bacteria,1399794.0,3096705.0,2.2122576607700846
2080,Celeribacter_neptunius,bacteria,821843.0,4398584.0,5.352097663422333
2081,Celeribacter_persicus,bacteria,438073.0,4299547.0,9.814681571336283
2082,Celerinatantimonas_diazotrophica,bacteria,596311.0,3969436.0,6.656653994308339
2083,Cellulomonas_algicola,bacteria,64968.0,4499308.0,69.25421746090383
