id,round,species,genome_size,exon_start_range,exon_end_range,noncoding_start_range,non_coding_end_range,active_te,te_mobilized,te_static,te_in_exons,te_in_noncoding,te_mobilize_prob
774,774,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3870000,0,327604,3542396,0.5
775,775,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3875000,0,328015,3546985,0.5
776,776,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3880000,0,328432,3551568,0.5
777,777,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3885000,0,328853,3556147,0.5
778,778,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3890000,0,329260,3560740,0.5
779,779,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3895000,0,329701,3565299,0.5
780,780,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3900000,0,330138,3569862,0.5
781,781,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3905000,0,330556,3574444,0.5
782,782,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3910000,0,330970,3579030,0.5
783,783,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3915000,0,331405,3583595,0.5
784,784,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3920000,0,331843,3588157,0.5
785,785,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3925000,0,332297,3592703,0.5
786,786,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3930000,0,332707,3597293,0.5
787,787,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3935000,0,333135,3601865,0.5
788,788,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3940000,0,333571,3606429,0.5
789,789,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3945000,0,333996,3611004,0.5
790,790,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3950000,0,334424,3615576,0.5
791,791,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3955000,0,334818,3620182,0.5
792,792,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3960000,0,335225,3624775,0.5
793,793,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3965000,0,335651,3629349,0.5
794,794,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3970000,0,336102,3633898,0.5
795,795,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3975000,0,336541,3638459,0.5
796,796,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3980000,0,336964,3643036,0.5
797,797,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3985000,0,337385,3647615,0.5
798,798,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3990000,0,337816,3652184,0.5
799,799,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3995000,0,338224,3656776,0.5
800,800,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4000000,0,338635,3661365,0.5
801,801,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4005000,0,339069,3665931,0.5
802,802,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4010000,0,339487,3670513,0.5
803,803,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4015000,0,339874,3675126,0.5
804,804,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4020000,0,340341,3679659,0.5
805,805,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4025000,0,340748,3684252,0.5
806,806,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4030000,0,341170,3688830,0.5
807,807,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4035000,0,341590,3693410,0.5
808,808,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4040000,0,342002,3697998,0.5
809,809,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4045000,0,342427,3702573,0.5
810,810,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4050000,0,342800,3707200,0.5
811,811,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4055000,0,343207,3711793,0.5
812,812,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4060000,0,343660,3716340,0.5
813,813,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4065000,0,344082,3720918,0.5
814,814,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4070000,0,344529,3725471,0.5
815,815,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4075000,0,344966,3730034,0.5
816,816,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4080000,0,345383,3734617,0.5
817,817,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4085000,0,345827,3739173,0.5
818,818,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4090000,0,346275,3743725,0.5
819,819,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4095000,0,346718,3748282,0.5
820,820,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4100000,0,347109,3752891,0.5
821,821,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4105000,0,347541,3757459,0.5
822,822,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4110000,0,347974,3762026,0.5
823,823,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4115000,0,348367,3766633,0.5
824,824,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4120000,0,348789,3771211,0.5
825,825,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4125000,0,349237,3775763,0.5
826,826,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4130000,0,349666,3780334,0.5
827,827,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4135000,0,350107,3784893,0.5
828,828,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4140000,0,350512,3789488,0.5
829,829,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4145000,0,350939,3794061,0.5
830,830,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4150000,0,351350,3798650,0.5
831,831,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4155000,0,351773,3803227,0.5
832,832,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4160000,0,352201,3807799,0.5
833,833,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4165000,0,352636,3812364,0.5
834,834,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4170000,0,353028,3816972,0.5
835,835,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4175000,0,353459,3821541,0.5
836,836,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4180000,0,353894,3826106,0.5
837,837,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4185000,0,354313,3830687,0.5
838,838,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4190000,0,354717,3835283,0.5
839,839,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4195000,0,355131,3839869,0.5
840,840,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4200000,0,355540,3844460,0.5
841,841,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4205000,0,355977,3849023,0.5
842,842,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4210000,0,356401,3853599,0.5
843,843,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4215000,0,356814,3858186,0.5
844,844,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4220000,0,357238,3862762,0.5
845,845,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4225000,0,357653,3867347,0.5
846,846,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4230000,0,358065,3871935,0.5
847,847,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4235000,0,358469,3876531,0.5
848,848,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4240000,0,358889,3881111,0.5
849,849,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4245000,0,359312,3885688,0.5
850,850,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4250000,0,359743,3890257,0.5
851,851,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4255000,0,360160,3894840,0.5
852,852,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4260000,0,360601,3899399,0.5
853,853,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4265000,0,361032,3903968,0.5
854,854,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4270000,0,361429,3908571,0.5
855,855,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4275000,0,361857,3913143,0.5
856,856,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4280000,0,362275,3917725,0.5
857,857,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4285000,0,362672,3922328,0.5
858,858,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4290000,0,363097,3926903,0.5
859,859,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4295000,0,363526,3931474,0.5
860,860,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4300000,0,363968,3936032,0.5
861,861,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4305000,0,364356,3940644,0.5
862,862,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4310000,0,364809,3945191,0.5
863,863,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4315000,0,365220,3949780,0.5
864,864,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4320000,0,365603,3954397,0.5
865,865,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4325000,0,366025,3958975,0.5
866,866,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4330000,0,366433,3963567,0.5
867,867,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4335000,0,366832,3968168,0.5
868,868,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4340000,0,367299,3972701,0.5
869,869,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4345000,0,367734,3977266,0.5
870,870,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4350000,0,368188,3981812,0.5
871,871,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4355000,0,368629,3986371,0.5
872,872,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4360000,0,369083,3990917,0.5
873,873,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4365000,0,369519,3995481,0.5
874,874,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4370000,0,369983,4000017,0.5
875,875,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4375000,0,370389,4004611,0.5
876,876,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4380000,0,370844,4009156,0.5
877,877,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4385000,0,371263,4013737,0.5
878,878,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4390000,0,371683,4018317,0.5
879,879,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4395000,0,372076,4022924,0.5
880,880,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4400000,0,372510,4027490,0.5
881,881,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4405000,0,372927,4032073,0.5
882,882,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4410000,0,373342,4036658,0.5
883,883,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4415000,0,373741,4041259,0.5
884,884,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4420000,0,374184,4045816,0.5
885,885,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4425000,0,374590,4050410,0.5
886,886,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4430000,0,375005,4054995,0.5
887,887,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4435000,0,375446,4059554,0.5
888,888,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4440000,0,375895,4064105,0.5
889,889,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4445000,0,376316,4068684,0.5
890,890,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4450000,0,376743,4073257,0.5
891,891,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4455000,0,377166,4077834,0.5
892,892,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4460000,0,377569,4082431,0.5
893,893,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4465000,0,378024,4086976,0.5
894,894,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4470000,0,378468,4091532,0.5
895,895,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4475000,0,378891,4096109,0.5
896,896,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4480000,0,379310,4100690,0.5
897,897,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4485000,0,379703,4105297,0.5
898,898,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4490000,0,380128,4109872,0.5
899,899,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4495000,0,380560,4114440,0.5
900,900,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4500000,0,380986,4119014,0.5
901,901,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4505000,0,381411,4123589,0.5
902,902,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4510000,0,381804,4128196,0.5
903,903,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4515000,0,382241,4132759,0.5
904,904,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4520000,0,382648,4137352,0.5
905,905,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4525000,0,383072,4141928,0.5
906,906,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4530000,0,383523,4146477,0.5
907,907,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4535000,0,383951,4151049,0.5
908,908,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4540000,0,384356,4155644,0.5
909,909,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4545000,0,384778,4160222,0.5
910,910,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4550000,0,385202,4164798,0.5
911,911,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4555000,0,385575,4169425,0.5
912,912,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4560000,0,385994,4174006,0.5
913,913,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4565000,0,386410,4178590,0.5
914,914,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4570000,0,386832,4183168,0.5
915,915,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4575000,0,387241,4187759,0.5
916,916,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4580000,0,387677,4192323,0.5
917,917,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4585000,0,388105,4196895,0.5
918,918,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4590000,0,388514,4201486,0.5
919,919,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4595000,0,388922,4206078,0.5
920,920,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4600000,0,389344,4210656,0.5
921,921,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4605000,0,389799,4215201,0.5
922,922,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4610000,0,390278,4219722,0.5
923,923,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4615000,0,390717,4224283,0.5
924,924,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4620000,0,391161,4228839,0.5
925,925,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4625000,0,391559,4233441,0.5
926,926,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4630000,0,392015,4237985,0.5
927,927,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4635000,0,392448,4242552,0.5
928,928,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4640000,0,392863,4247137,0.5
929,929,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4645000,0,393285,4251715,0.5
930,930,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4650000,0,393712,4256288,0.5
931,931,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4655000,0,394129,4260871,0.5
932,932,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4660000,0,394570,4265430,0.5
933,933,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4665000,0,394984,4270016,0.5
934,934,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4670000,0,395400,4274600,0.5
935,935,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4675000,0,395810,4279190,0.5
936,936,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4680000,0,396237,4283763,0.5
937,937,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4685000,0,396693,4288307,0.5
938,938,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4690000,0,397127,4292873,0.5
939,939,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4695000,0,397579,4297421,0.5
940,940,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4700000,0,398027,4301973,0.5
941,941,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4705000,0,398451,4306549,0.5
942,942,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4710000,0,398890,4311110,0.5
943,943,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4715000,0,399325,4315675,0.5
944,944,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4720000,0,399738,4320262,0.5
945,945,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4725000,0,400162,4324838,0.5
946,946,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4730000,0,400562,4329438,0.5
947,947,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4735000,0,400976,4334024,0.5
948,948,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4740000,0,401400,4338600,0.5
949,949,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4745000,0,401833,4343167,0.5
950,950,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4750000,0,402272,4347728,0.5
951,951,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4755000,0,402718,4352282,0.5
952,952,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4760000,0,403117,4356883,0.5
953,953,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4765000,0,403557,4361443,0.5
954,954,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4770000,0,403982,4366018,0.5
955,955,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4775000,0,404383,4370617,0.5
956,956,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4780000,0,404805,4375195,0.5
957,957,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4785000,0,405231,4379769,0.5
958,958,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4790000,0,405689,4384311,0.5
959,959,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4795000,0,406111,4388889,0.5
960,960,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4800000,0,406546,4393454,0.5
961,961,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4805000,0,406958,4398042,0.5
962,962,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4810000,0,407366,4402634,0.5
963,963,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4815000,0,407774,4407226,0.5
964,964,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4820000,0,408190,4411810,0.5
965,965,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4825000,0,408588,4416412,0.5
966,966,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4830000,0,409029,4420971,0.5
967,967,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4835000,0,409456,4425544,0.5
968,968,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4840000,0,409912,4430088,0.5
969,969,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4845000,0,410311,4434689,0.5
970,970,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4850000,0,410701,4439299,0.5
971,971,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4855000,0,411119,4443881,0.5
972,972,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4860000,0,411549,4448451,0.5
973,973,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4865000,0,412009,4452991,0.5
974,974,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4870000,0,412461,4457539,0.5
975,975,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4875000,0,412861,4462139,0.5
976,976,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4880000,0,413274,4466726,0.5
977,977,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4885000,0,413665,4471335,0.5
978,978,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4890000,0,414126,4475874,0.5
979,979,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4895000,0,414570,4480430,0.5
980,980,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4900000,0,415019,4484981,0.5
981,981,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4905000,0,415444,4489556,0.5
982,982,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4910000,0,415896,4494104,0.5
983,983,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4915000,0,416324,4498676,0.5
984,984,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4920000,0,416728,4503272,0.5
985,985,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4925000,0,417170,4507830,0.5
986,986,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4930000,0,417602,4512398,0.5
987,987,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4935000,0,418033,4516967,0.5
988,988,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4940000,0,418467,4521533,0.5
989,989,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4945000,0,418913,4526087,0.5
990,990,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4950000,0,419321,4530679,0.5
991,991,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4955000,0,419769,4535231,0.5
992,992,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4960000,0,420187,4539813,0.5
993,993,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4965000,0,420610,4544390,0.5
994,994,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4970000,0,421021,4548979,0.5
995,995,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4975000,0,421466,4553534,0.5
996,996,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4980000,0,421863,4558137,0.5
997,997,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4985000,0,422307,4562693,0.5
998,998,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4990000,0,422712,4567288,0.5
999,999,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,4995000,0,423134,4571866,0.5
1000,1000,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,5000000,0,423516,4576484,0.5
